seq,t_offset_s,query_type,params,status,source,latency_ms,error
166,85.90695589200004,Q2,"{""team"": ""colocolo""}",200,cache,12.890716999208962,
167,86.23007572500046,Q5,{},200,cache,11.129752999295306,
168,86.8674693009998,Q5,{},200,cache,11.084748000030231,
169,86.8891977430003,Q1,"{""team"": ""udechile""}",200,cache,10.110240999892994,
170,87.85687190099998,Q2,"{""team"": ""udechile""}",200,cache,12.956014999872423,
171,88.35831918700023,Q5,{},200,cache,11.059096000280988,
172,88.51417398099966,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,10.672405999684997,
173,88.95989020599973,Q5,{},200,cache,11.712466999597382,
174,89.0773227210002,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,9.919574000377906,
175,89.11677989800046,Q1,"{""team"": ""udechile""}",200,cache,10.441348999847833,
176,89.21083144699969,Q5,{},200,cache,11.417912000069919,
177,89.65832917999978,Q5,{},200,cache,11.051131999920472,
178,89.79112242100018,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",200,scraper,3251.2761320003847,
179,90.03967032800028,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,13.154776999726892,
180,90.33536031099993,Q1,"{""team"": ""udechile""}",200,cache,3.3815990000221063,
181,90.64257657600047,Q5,{},200,cache,12.955813000189664,
182,91.48779825899965,Q5,{},200,cache,2.8980239994780277,
183,92.45907097500003,Q5,{},200,cache,3.325976000269293,
184,92.56770381200022,Q5,{},200,cache,3.780074000133027,
185,92.78889809700013,Q2,"{""team"": ""udechile""}",200,cache,3.282747999946878,
186,93.0066121460004,Q1,"{""team"": ""udeconce""}",200,cache,2.9507709996323683,
187,93.96979257600015,Q5,{},200,cache,11.423169000408961,
188,96.05593080899962,Q2,"{""team"": ""colocolo""}",200,scraper,2776.7127449997133,
189,96.80582454900014,Q1,"{""team"": ""ucatolica""}",200,cache,2.7331820001563756,
190,96.84178537499974,Q5,{},200,cache,3.0096880000201054,
191,97.33247229900007,Q5,{},200,cache,2.780595000331232,
192,97.55165125199983,Q5,{},200,cache,2.6397930005259695,
193,97.80771839200042,Q5,{},200,cache,3.704210000250896,
194,98.36316702400018,Q1,"{""team"": ""udeconce""}",200,cache,2.7073519995610695,
195,98.75945688699994,Q2,"{""team"": ""ucatolica""}",200,cache,3.7904029995843302,
196,98.76648136800031,Q5,{},200,cache,2.579991999482445,
197,98.79726867600039,Q5,{},200,cache,2.6921030002995394,
198,98.8660227600003,Q5,{},200,cache,8.503321000716824,
199,99.01825571799964,Q2,"{""team"": ""udeconce""}",200,cache,13.260808999802975,
200,100.05899727500037,Q1,"{""team"": ""depconce""}",200,cache,10.855000999981712,
